id,spare_info_id,brand_id,model_id,generation_id,modification_id,cached_brand,cached_model,cached_generation,cached_modification,created_at,updated_at,cached_spare_info,notes,notes_invisible
9653,1017252,8,10222,504,,NISSAN,Micra,MICRA MARCH K11,,2014-10-12 04:47:56.780844,2014-10-12 04:47:56.780844,551302U000 (NISSAN),,
9654,1017253,8,10222,504,,NISSAN,Micra,MICRA MARCH K11,,2014-10-12 04:47:57.664009,2014-10-12 04:47:57.664009,NAB036 (FEBEST),,
9655,1017254,8,10222,504,,NISSAN,Micra,MICRA MARCH K11,,2014-10-12 04:47:57.713781,2014-10-12 04:47:57.713781,551304F102 (NISSAN),,
9656,1017255,8,10222,505,,NISSAN,Micra,MICRA MARCH K12,,2014-10-12 04:47:57.905611,2014-10-12 04:47:57.905611,NAB348 (FEBEST),,
9658,1017257,8,10222,504,,NISSAN,Micra,MICRA MARCH K11,,2014-10-12 04:47:58.152871,2014-10-12 04:47:58.152871,NBJB2B0 (FEBEST),,
9659,1017258,8,10222,504,,NISSAN,Micra,MICRA MARCH K11,,2014-10-12 04:47:58.165636,2014-10-12 04:47:58.165636,545016F600 (NISSAN),,
9660,1017259,8,10222,504,,NISSAN,Micra,MICRA MARCH K11,,2014-10-12 04:47:58.607363,2014-10-12 04:47:58.607363,NBK11 (FEBEST),,
9662,1017261,8,10222,504,,NISSAN,Micra,MICRA MARCH K11,,2014-10-12 04:47:58.730694,2014-10-12 04:47:58.730694,NM041 (FEBEST),,
9663,1017262,8,10222,504,,NISSAN,Micra,MICRA MARCH K11,,2014-10-12 04:47:58.738552,2014-10-12 04:47:58.738552,1121041B10 (NISSAN),,
9664,1017263,8,10222,505,,NISSAN,Micra,MICRA MARCH K12,,2014-10-12 04:47:58.864857,2014-10-12 04:47:58.864857,NME11RH (FEBEST),,
9667,1017266,8,10222,505,,NISSAN,Micra,MICRA MARCH K12,,2014-10-12 04:47:59.255946,2014-10-12 04:47:59.255946,112104V00A (NISSAN),,
9668,1017267,8,10222,505,,NISSAN,Micra,MICRA MARCH K12,,2014-10-12 04:47:59.956562,2014-10-12 04:47:59.956562,NSBE11EF (FEBEST),,
9669,1017268,8,10222,505,,NISSAN,Micra,MICRA MARCH K12,,2014-10-12 04:48:00.266288,2014-10-12 04:48:00.266288,54613BC21A (NISSAN),,
9670,1017269,8,10222,505,,NISSAN,Micra,MICRA MARCH K12,,2014-10-12 04:48:00.873795,2014-10-12 04:48:00.873795,NSBK12 (FEBEST),,
9672,1017271,8,10222,505,,NISSAN,Micra,MICRA MARCH K12,,2014-10-12 04:48:01.232148,2014-10-12 04:48:01.232148,NSBK12F (FEBEST),,
9674,1017273,8,10222,505,,NISSAN,Micra,MICRA MARCH K12,,2014-10-12 04:48:01.38186,2014-10-12 04:48:01.38186,NSBK12F1 (FEBEST),,
9675,1017274,8,10222,505,,NISSAN,Micra,MICRA MARCH K12,,2014-10-12 04:48:01.398672,2014-10-12 04:48:01.398672,54613AX400 (NISSAN),,
9676,1017275,8,10222,505,,NISSAN,Micra,MICRA MARCH K12,,2014-10-12 04:48:01.749256,2014-10-12 04:48:01.749256,NSBZ11F (FEBEST),,
9677,1017276,8,10222,505,,NISSAN,Micra,MICRA MARCH K12,,2014-10-12 04:48:01.756727,2014-10-12 04:48:01.756727,546134V00A (NISSAN),,
9678,1017277,8,10222,505,,NISSAN,Micra,MICRA MARCH K12,,2014-10-12 04:48:01.915839,2014-10-12 04:48:01.915839,NSBZ12F (FEBEST),,
9680,1017279,8,10222,505,,NISSAN,Micra,MICRA MARCH K12,,2014-10-12 04:48:02.090754,2014-10-12 04:48:02.090754,NSHBE11R (FEBEST),,
9681,1017280,8,10222,505,,NISSAN,Micra,MICRA MARCH K12,,2014-10-12 04:48:02.107516,2014-10-12 04:48:02.107516,552409U000 (NISSAN),,
9682,1017281,8,10222,504,,NISSAN,Micra,MICRA MARCH K11,,2014-10-12 04:48:02.474677,2014-10-12 04:48:02.474677,NSS003 (FEBEST),,
9683,1017282,8,10222,504,,NISSAN,Micra,MICRA MARCH K11,,2014-10-12 04:48:02.482259,2014-10-12 04:48:02.482259,543204F102 (NISSAN),,
9684,1017283,8,10226,506,,NISSAN,Murano,MURANO Z50,,2014-10-12 04:48:03.10807,2014-10-12 04:48:03.10807,0201Z50F (FEBEST),,
9685,1017284,8,10226,506,,NISSAN,Murano,MURANO Z50,,2014-10-12 04:48:03.116247,2014-10-12 04:48:03.116247,D1M601AA0K (NISSAN),,
9686,1017285,8,10226,506,,NISSAN,Murano,MURANO Z50,,2014-10-12 04:48:03.232794,2014-10-12 04:48:03.232794,0201Z51F (FEBEST),,
9689,1017288,8,10226,506,,NISSAN,Murano,MURANO Z50,,2014-10-12 04:48:03.999525,2014-10-12 04:48:03.999525,392112Y070 (NISSAN),,
9690,1017289,8,10226,506,,NISSAN,Murano,MURANO Z50,,2014-10-12 04:48:04.485212,2014-10-12 04:48:04.485212,0210075 (FEBEST),,
9691,1017290,8,10226,506,,NISSAN,Murano,MURANO Z50,,2014-10-12 04:48:04.501948,2014-10-12 04:48:04.501948,39211CA100 (NISSAN),,
9692,1017291,8,10226,507,,NISSAN,Murano,MURANO Z51,,2014-10-12 04:48:04.659319,2014-10-12 04:48:04.659319,0210J32 (FEBEST),,
9693,1017292,8,10226,507,,NISSAN,Murano,MURANO Z51,,2014-10-12 04:48:04.666925,2014-10-12 04:48:04.666925,392111AA0A (NISSAN),,
9694,1017293,8,10226,506,,NISSAN,Murano,MURANO Z50,,2014-10-12 04:48:05.042715,2014-10-12 04:48:05.042715,0210Z50R (FEBEST),,
9696,1017295,8,10226,507,,NISSAN,Murano,MURANO Z51,,2014-10-12 04:48:05.200452,2014-10-12 04:48:05.200452,0211J32LH (FEBEST),,
9697,1017296,8,10226,507,,NISSAN,Murano,MURANO Z51,,2014-10-12 04:48:05.217137,2014-10-12 04:48:05.217137,397111AA0A (NISSAN),,
9698,1017297,8,10226,506,,NISSAN,Murano,MURANO Z50,,2014-10-12 04:48:06.551674,2014-10-12 04:48:06.551674,0211T30R (FEBEST),,
9699,1017298,8,10226,506,,NISSAN,Murano,MURANO Z50,,2014-10-12 04:48:06.559664,2014-10-12 04:48:06.559664,397112U600 (NISSAN),,
9700,1017299,8,10226,506,,NISSAN,Murano,MURANO Z50,,2014-10-12 04:48:06.693782,2014-10-12 04:48:06.693782,0211Z50RH (FEBEST),,
9701,1017300,8,10226,506,,NISSAN,Murano,MURANO Z50,,2014-10-12 04:48:06.708998,2014-10-12 04:48:06.708998,39771CC40A (NISSAN),,
9702,1017301,8,10226,507,,NISSAN,Murano,MURANO Z51,,2014-10-12 04:48:06.834052,2014-10-12 04:48:06.834052,0211Z51RH (FEBEST),,
9703,1017302,8,10226,507,,NISSAN,Murano,MURANO Z51,,2014-10-12 04:48:06.851759,2014-10-12 04:48:06.851759,397111AA0B (NISSAN),,
9704,1017303,8,10226,506,,NISSAN,Murano,MURANO Z50,,2014-10-12 04:48:06.993506,2014-10-12 04:48:06.993506,0212Z50RH (FEBEST),,
9705,1017304,8,10226,506,,NISSAN,Murano,MURANO Z50,,2014-10-12 04:48:07.00138,2014-10-12 04:48:07.00138,38230CA000 (NISSAN),,
9706,1017305,8,10226,506,,NISSAN,Murano,MURANO Z50,,2014-10-12 04:48:07.393758,2014-10-12 04:48:07.393758,0215T31RT (FEBEST),,
9708,1017307,8,10226,506,,NISSAN,Murano,MURANO Z50,,2014-10-12 04:48:07.702494,2014-10-12 04:48:07.702494,0215U31 (FEBEST),,
9709,1017308,8,10226,506,,NISSAN,Murano,MURANO Z50,,2014-10-12 04:48:07.718776,2014-10-12 04:48:07.718776,39101CB200 (NISSAN),,
9712,1017311,8,10226,507,,NISSAN,Murano,MURANO Z51,,2014-10-12 04:48:10.236392,2014-10-12 04:48:10.236392,0215Z51T (FEBEST),,
9713,1017312,8,10226,507,,NISSAN,Murano,MURANO Z51,,2014-10-12 04:48:10.250652,2014-10-12 04:48:10.250652,C9G411AA0A (NISSAN),,
9714,1017313,8,10226,506,,NISSAN,Murano,MURANO Z50,,2014-10-12 04:48:10.802933,2014-10-12 04:48:10.802933,0217P071 (FEBEST),,
9716,1017315,8,10226,507,,NISSAN,Murano,MURANO Z51,,2014-10-12 04:48:10.953413,2014-10-12 04:48:10.953413,0217PJ32 (FEBEST),,
9717,1017316,8,10226,507,,NISSAN,Murano,MURANO Z51,,2014-10-12 04:48:10.967371,2014-10-12 04:48:10.967371,C92411AA0A (NISSAN),,
9718,1017317,8,10226,506,,NISSAN,Murano,MURANO Z50,,2014-10-12 04:48:11.445657,2014-10-12 04:48:11.445657,0217PZ50 (FEBEST),,
9721,1017320,8,10226,506,,NISSAN,Murano,MURANO Z50,,2014-10-12 04:48:11.619855,2014-10-12 04:48:11.619855,54501JG00A (NISSAN),,
9722,1017321,8,10226,507,,NISSAN,Murano,MURANO Z51,,2014-10-12 04:48:11.97925,2014-10-12 04:48:11.97925,0220J32 (FEBEST),,
9724,1017323,8,10226,507,,NISSAN,Murano,MURANO Z51,,2014-10-12 04:48:12.270952,2014-10-12 04:48:12.270952,0221J32LH (FEBEST),,
9725,1017324,8,10226,507,,NISSAN,Murano,MURANO Z51,,2014-10-12 04:48:12.2873,2014-10-12 04:48:12.2873,D86401AA0A (NISSAN),,
9726,1017325,8,10226,507,,NISSAN,Murano,MURANO Z51,,2014-10-12 04:48:12.651705,2014-10-12 04:48:12.651705,0221J32RH (FEBEST),,
9727,1017326,8,10226,507,,NISSAN,Murano,MURANO Z51,,2014-10-12 04:48:12.662382,2014-10-12 04:48:12.662382,D85201AA0A (NISSAN),,
9728,1017327,8,10226,506,,NISSAN,Murano,MURANO Z50,,2014-10-12 04:48:12.804894,2014-10-12 04:48:12.804894,0221Z50 (FEBEST),,
9734,1017333,8,10226,506,,NISSAN,Murano,MURANO Z50,,2014-10-12 04:48:15.391492,2014-10-12 04:48:15.391492,0222Z50U (FEBEST),,
9737,1017336,8,10226,507,,NISSAN,Murano,MURANO Z51,,2014-10-12 04:48:15.765432,2014-10-12 04:48:15.765432,D8E211AA0A (NISSAN),,
9738,1017337,8,10226,506,,NISSAN,Murano,MURANO Z50,,2014-10-12 04:48:15.920603,2014-10-12 04:48:15.920603,0223016 (FEBEST),,
9740,1017339,8,10226,506,,NISSAN,Murano,MURANO Z50,,2014-10-12 04:48:16.349953,2014-10-12 04:48:16.349953,0223017 (FEBEST),,
9742,1017341,8,10226,507,,NISSAN,Murano,MURANO Z51,,2014-10-12 04:48:16.641795,2014-10-12 04:48:16.641795,0223J32RL (FEBEST),,
9744,1017343,8,10226,507,,NISSAN,Murano,MURANO Z51,,2014-10-12 04:48:16.794347,2014-10-12 04:48:16.794347,0223J32RR (FEBEST),,
9746,1017345,8,10226,507,,NISSAN,Murano,MURANO Z51,,2014-10-12 04:48:17.442532,2014-10-12 04:48:17.442532,0223Z51RL (FEBEST),,
9747,1017346,8,10226,507,,NISSAN,Murano,MURANO Z51,,2014-10-12 04:48:17.461801,2014-10-12 04:48:17.461801,562611AA0B (NISSAN),,
9748,1017347,8,10226,507,,NISSAN,Murano,MURANO Z51,,2014-10-12 04:48:18.534375,2014-10-12 04:48:18.534375,0223Z51RR (FEBEST),,
9753,1017352,8,10226,506,,NISSAN,Murano,MURANO Z50,,2014-10-12 04:48:19.210705,2014-10-12 04:48:19.210705,54500CA010 (NISSAN),,
9754,1017353,8,10226,506,,NISSAN,Murano,MURANO Z50,,2014-10-12 04:48:19.61139,2014-10-12 04:48:19.61139,0225J31R (FEBEST),,
9756,1017355,8,10226,507,,NISSAN,Murano,MURANO Z51,,2014-10-12 04:48:19.759381,2014-10-12 04:48:19.759381,0225J32R1 (FEBEST),,
9758,1017357,8,10226,17311,,NISSAN,Murano,Murano II (Z51) (2007),,2014-10-12 04:48:20.670582,2015-01-07 06:22:01.37226,0229003 (FEBEST),,
9760,1017359,8,10226,17312,,NISSAN,Murano,Murano I (Z50) (2002),,2014-10-12 04:48:20.961699,2015-01-07 06:23:06.650589,0230007 (FEBEST),,
9762,1017361,8,10226,506,,NISSAN,Murano,MURANO Z50,,2014-10-12 04:48:21.326906,2014-10-12 04:48:21.326906,0274R51LOWF (FEBEST),,
9763,1017362,8,10226,506,,NISSAN,Murano,MURANO Z50,,2014-10-12 04:48:21.336866,2014-10-12 04:48:21.336866,441390V700 (NISSAN),,
9764,1017363,8,10226,506,,NISSAN,Murano,MURANO Z50,,2014-10-12 04:48:21.478402,2014-10-12 04:48:21.478402,0274R51UPF (FEBEST),,
9766,1017365,8,10226,506,,NISSAN,Murano,MURANO Z50,,2014-10-12 04:48:21.803493,2014-10-12 04:48:21.803493,0275FX35R (FEBEST),,
9767,1017366,8,10226,506,,NISSAN,Murano,MURANO Z50,,2014-10-12 04:48:21.811038,2014-10-12 04:48:21.811038,44120AL525 (NISSAN),,
9768,1017367,8,10226,506,,NISSAN,Murano,MURANO Z50,,2014-10-12 04:48:23.095704,2014-10-12 04:48:23.095704,0275R51F (FEBEST),,
9771,1017370,8,10226,506,,NISSAN,Murano,MURANO Z50,,2014-10-12 04:48:23.854013,2014-10-12 04:48:23.854013,41121CA000 (NISSAN),,
9774,1017373,8,10226,506,,NISSAN,Murano,MURANO Z50,,2014-10-12 04:48:24.412335,2014-10-12 04:48:24.412335,0276Z51F (FEBEST),,
9776,1017375,8,10226,507,,NISSAN,Murano,MURANO Z51,,2014-10-12 04:48:24.761666,2014-10-12 04:48:24.761666,0282J32MR (FEBEST),,
9777,1017376,8,10226,507,,NISSAN,Murano,MURANO Z51,,2014-10-12 04:48:24.819786,2014-10-12 04:48:24.819786,43202CB000 (NISSAN),,
9778,1017377,8,10226,506,,NISSAN,Murano,MURANO Z50,,2014-10-12 04:48:25.681021,2014-10-12 04:48:25.681021,0282Z50F (FEBEST),,
9780,1017379,8,10226,506,,NISSAN,Murano,MURANO Z50,,2014-10-12 04:48:25.871007,2014-10-12 04:48:25.871007,0282Z50MR (FEBEST),,
9781,1017380,8,10226,506,,NISSAN,Murano,MURANO Z50,,2014-10-12 04:48:25.887522,2014-10-12 04:48:25.887522,432021AA0B (NISSAN),,
9782,1017381,8,10226,507,,NISSAN,Murano,MURANO Z51,,2014-10-12 04:48:26.222486,2014-10-12 04:48:26.222486,0282Z51MFL (FEBEST),,
9783,1017382,8,10226,507,,NISSAN,Murano,MURANO Z51,,2014-10-12 04:48:26.238824,2014-10-12 04:48:26.238824,40203JP01A (NISSAN),,
9784,1017383,8,10226,507,,NISSAN,Murano,MURANO Z51,,2014-10-12 04:48:26.404267,2014-10-12 04:48:26.404267,0282Z51MFR (FEBEST),,
9787,1017386,8,10226,507,,NISSAN,Murano,MURANO Z51,,2014-10-12 04:48:27.496004,2014-10-12 04:48:27.496004,40203JP11A (NISSAN),,
9789,1017388,8,10226,507,,NISSAN,Murano,MURANO Z51,,2014-10-12 04:48:27.904441,2014-10-12 04:48:27.904441,402021AA0A (NISSAN),,
9790,1017389,8,10226,507,,NISSAN,Murano,MURANO Z51,,2014-10-12 04:48:28.137696,2014-10-12 04:48:28.137696,0287A35 (FEBEST),,
9791,1017390,8,10226,507,,NISSAN,Murano,MURANO Z51,,2014-10-12 04:48:28.170617,2014-10-12 04:48:28.170617,11955JA10A (NISSAN),,
9796,1017395,8,10226,507,,NISSAN,Murano,MURANO Z51,,2014-10-12 04:48:29.022596,2014-10-12 04:48:29.022596,0288A35U (FEBEST),,
9799,1017398,8,10226,506,,NISSAN,Murano,MURANO Z50,,2014-10-12 04:48:29.388198,2014-10-12 04:48:29.388198,54668CK000 (NISSAN),,
9801,1017400,8,10226,506,,NISSAN,Murano,MURANO Z50,,2014-10-12 04:48:29.554497,2014-10-12 04:48:29.554497,54618CK000 (NISSAN),,
9802,1017401,8,10226,507,,NISSAN,Murano,MURANO Z51,,2014-10-12 04:48:29.88029,2014-10-12 04:48:29.88029,95HDS50701420X (FEBEST),,
9803,1017402,8,10226,507,,NISSAN,Murano,MURANO Z51,,2014-10-12 04:48:29.888046,2014-10-12 04:48:29.888046,3834240P00 (NISSAN),,
9804,1017403,8,10226,506,,NISSAN,Murano,MURANO Z50,,2014-10-12 04:48:30.172008,2014-10-12 04:48:30.172008,AS357225 (FEBEST),,
9806,1017405,8,10226,506,,NISSAN,Murano,MURANO Z50,,2014-10-12 04:48:31.366213,2014-10-12 04:48:31.366213,ASNZ50LOW (FEBEST),,
9807,1017406,8,10226,506,,NISSAN,Murano,MURANO Z50,,2014-10-12 04:48:31.380474,2014-10-12 04:48:31.380474,48080CA000 (NISSAN),,
9808,1017407,8,10226,506,,NISSAN,Murano,MURANO Z50,,2014-10-12 04:48:31.680437,2014-10-12 04:48:31.680437,NAB194 (FEBEST),,
9809,1017408,8,10226,506,,NISSAN,Murano,MURANO Z50,,2014-10-12 04:48:31.688411,2014-10-12 04:48:31.688411,55502JK02A (NISSAN),,
9810,1017409,8,10226,506,,NISSAN,Murano,MURANO Z50,,2014-10-12 04:48:32.130544,2014-10-12 04:48:32.130544,NAB196 (FEBEST),,
9811,1017410,8,10226,506,,NISSAN,Murano,MURANO Z50,,2014-10-12 04:48:32.171544,2014-10-12 04:48:32.171544,551A1JP00A (NISSAN),,
9812,1017411,8,10226,506,,NISSAN,Murano,MURANO Z50,,2014-10-12 04:48:32.773311,2014-10-12 04:48:32.773311,NAB197 (FEBEST),,
9819,1017418,8,10226,506,,NISSAN,Murano,MURANO Z50,,2014-10-12 04:48:34.07306,2014-10-12 04:48:34.07306,43018CG000 (NISSAN),,
9821,1017420,8,10226,507,,NISSAN,Murano,MURANO Z51,,2014-10-12 04:48:34.264933,2014-10-12 04:48:34.264933,56219AL500 (NISSAN),,
9822,1017421,8,10226,507,,NISSAN,Murano,MURANO Z51,,2014-10-12 04:48:34.415822,2014-10-12 04:48:34.415822,NAB244 (FEBEST),,
9823,1017422,8,10226,507,,NISSAN,Murano,MURANO Z51,,2014-10-12 04:48:34.433407,2014-10-12 04:48:34.433407,55148JA00A (NISSAN),,
9824,1017423,8,10226,507,,NISSAN,Murano,MURANO Z51,,2014-10-12 04:48:35.41731,2014-10-12 04:48:35.41731,NAB247 (FEBEST),,
9825,1017424,8,10226,507,,NISSAN,Murano,MURANO Z51,,2014-10-12 04:48:35.432013,2014-10-12 04:48:35.432013,551529Y000 (NISSAN),,
9826,1017425,8,10226,506,,NISSAN,Murano,MURANO Z50,,2014-10-12 04:48:35.748195,2014-10-12 04:48:35.748195,NAB257 (FEBEST),,
9828,1017427,8,10226,506,,NISSAN,Murano,MURANO Z50,,2014-10-12 04:48:35.933417,2014-10-12 04:48:35.933417,NAB272 (FEBEST),,
9829,1017428,8,10226,506,,NISSAN,Murano,MURANO Z50,,2014-10-12 04:48:35.94768,2014-10-12 04:48:35.94768,551B0CK000 (NISSAN),,
9832,1017431,8,10226,506,,NISSAN,Murano,MURANO Z50,,2014-10-12 04:48:36.649585,2014-10-12 04:48:36.649585,NAB292 (FEBEST),,
9833,1017432,8,10226,506,,NISSAN,Murano,MURANO Z50,,2014-10-12 04:48:36.657113,2014-10-12 04:48:36.657113,54400CC40B (NISSAN),,
9836,1017435,8,10226,507,,NISSAN,Murano,MURANO Z51,,2014-10-12 04:48:37.107804,2014-10-12 04:48:37.107804,NAB294 (FEBEST),,
9838,1017437,8,10226,507,,NISSAN,Murano,MURANO Z51,,2014-10-12 04:48:37.249475,2014-10-12 04:48:37.249475,NAB295 (FEBEST),,
9839,1017438,8,10226,507,,NISSAN,Murano,MURANO Z51,,2014-10-12 04:48:37.25718,2014-10-12 04:48:37.25718,551B0JP00A (NISSAN),,
9840,1017439,8,10226,507,,NISSAN,Murano,MURANO Z51,,2014-10-12 04:48:37.39791,2014-10-12 04:48:37.39791,NAB303 (FEBEST),,
9841,1017440,8,10226,507,,NISSAN,Murano,MURANO Z51,,2014-10-12 04:48:37.407445,2014-10-12 04:48:37.407445,55400CL00A (NISSAN),,
9842,1017441,8,10226,507,,NISSAN,Murano,MURANO Z51,,2014-10-12 04:48:37.883245,2014-10-12 04:48:37.883245,NAB304 (FEBEST),,
9844,1017443,8,10226,507,,NISSAN,Murano,MURANO Z51,,2014-10-12 04:48:38.208652,2014-10-12 04:48:38.208652,NAB305 (FEBEST),,
9846,1017445,8,10226,507,,NISSAN,Murano,MURANO Z51,,2014-10-12 04:48:38.98368,2014-10-12 04:48:38.98368,NAB328 (FEBEST),,
9848,1017447,8,10226,507,,NISSAN,Murano,MURANO Z51,,2014-10-12 04:48:39.282158,2014-10-12 04:48:39.282158,NAB329 (FEBEST),,
9849,1017448,8,10226,507,,NISSAN,Murano,MURANO Z51,,2014-10-12 04:48:39.291422,2014-10-12 04:48:39.291422,54400JP30C (NISSAN),,
9850,1017449,8,10226,506,,NISSAN,Murano,MURANO Z50,,2014-10-12 04:48:39.425557,2014-10-12 04:48:39.425557,NAB333 (FEBEST),,
9852,1017451,8,10226,507,,NISSAN,Murano,MURANO Z51,,2014-10-12 04:48:39.767476,2014-10-12 04:48:39.767476,NAB347 (FEBEST),,
9856,1017455,8,10226,506,,NISSAN,Murano,MURANO Z50,,2014-10-12 04:48:40.415579,2014-10-12 04:48:40.415579,NABJ31BX (FEBEST),,
9860,1017459,8,10226,507,,NISSAN,Murano,MURANO Z51,,2014-10-12 04:48:40.957214,2014-10-12 04:48:40.957214,NABJ32B (FEBEST),,
9862,1017461,8,10226,507,,NISSAN,Murano,MURANO Z51,,2014-10-12 04:48:41.135663,2014-10-12 04:48:41.135663,NABJ32S (FEBEST),,
9864,1017463,8,10226,507,,NISSAN,Murano,MURANO Z51,,2014-10-12 04:48:41.528202,2014-10-12 04:48:41.528202,NBJ32 (FEBEST),,
9866,1017465,8,10226,506,,NISSAN,Murano,MURANO Z50,,2014-10-12 04:48:42.326982,2014-10-12 04:48:42.326982,NBJBJ31 (FEBEST),,
9868,1017467,8,10226,507,,NISSAN,Murano,MURANO Z51,,2014-10-12 04:48:42.511551,2014-10-12 04:48:42.511551,NBJBJ32 (FEBEST),,
9870,1017469,8,10226,506,,NISSAN,Murano,MURANO Z50,,2014-10-12 04:48:42.877175,2014-10-12 04:48:42.877175,NBJBS50 (FEBEST),,
9872,1017471,8,10226,506,,NISSAN,Murano,MURANO Z50,,2014-10-12 04:48:43.125185,2014-10-12 04:48:43.125185,NCAPT30 (FEBEST),,
9875,1017474,8,10226,506,,NISSAN,Murano,MURANO Z50,,2014-10-12 04:48:43.528554,2014-10-12 04:48:43.528554,1109531U0A (NISSAN),,
9876,1017475,8,10226,506,,NISSAN,Murano,MURANO Z50,,2014-10-12 04:48:43.758521,2014-10-12 04:48:43.758521,NDSVQ23 (FEBEST),,
9877,1017476,8,10226,506,,NISSAN,Murano,MURANO Z50,,2014-10-12 04:48:43.769637,2014-10-12 04:48:43.769637,123038J101 (NISSAN),,
9878,1017477,8,10226,507,,NISSAN,Murano,MURANO Z51,,2014-10-12 04:48:45.308975,2014-10-12 04:48:45.308975,NDSVQ35 (FEBEST),,
9879,1017478,8,10226,507,,NISSAN,Murano,MURANO Z51,,2014-10-12 04:48:45.321231,2014-10-12 04:48:45.321231,12303JA11A (NISSAN),,
9880,1017479,8,10226,506,,NISSAN,Murano,MURANO Z50,,2014-10-12 04:48:45.762051,2014-10-12 04:48:45.762051,NEXB009 (FEBEST),,
9882,1017481,8,10226,506,,NISSAN,Murano,MURANO Z50,,2014-10-12 04:48:45.903684,2014-10-12 04:48:45.903684,NEXB010 (FEBEST),,
9885,1017484,8,10226,17312,,NISSAN,Murano,Murano I (Z50) (2002),,2014-10-12 04:48:46.06172,2015-01-07 05:40:55.726574,206515L300 (NISSAN),,
9886,1017485,8,10226,17312,,NISSAN,Murano,Murano I (Z50) (2002),,2014-10-12 04:48:46.385031,2015-01-07 05:41:09.457249,NEXB012 (FEBEST),,
9888,1017487,8,10226,506,,NISSAN,Murano,MURANO Z50,,2014-10-12 04:48:46.546919,2014-10-12 04:48:46.546919,NMJ31LH (FEBEST),,
9889,1017488,8,10226,506,,NISSAN,Murano,MURANO Z50,,2014-10-12 04:48:46.562224,2014-10-12 04:48:46.562224,11220CA000 (NISSAN),,
9891,1017490,8,10226,506,,NISSAN,Murano,MURANO Z50,,2014-10-12 04:48:46.953969,2014-10-12 04:48:46.953969,112108J100 (NISSAN),,
9892,1017491,8,10226,507,,NISSAN,Murano,MURANO Z51,,2014-10-12 04:48:47.087727,2014-10-12 04:48:47.087727,NMJ32RH (FEBEST),,
9893,1017492,8,10226,507,,NISSAN,Murano,MURANO Z51,,2014-10-12 04:48:47.100218,2014-10-12 04:48:47.100218,11210JP00B (NISSAN),,
9894,1017493,8,10226,506,,NISSAN,Murano,MURANO Z50,,2014-10-12 04:48:47.315601,2014-10-12 04:48:47.315601,NMZ50FR (FEBEST),,
9895,1017494,8,10226,506,,NISSAN,Murano,MURANO Z50,,2014-10-12 04:48:47.332379,2014-10-12 04:48:47.332379,112708J000 (NISSAN),,
9896,1017495,8,10226,506,,NISSAN,Murano,MURANO Z50,,2014-10-12 04:48:47.989293,2014-10-12 04:48:47.989293,NMZ50LH (FEBEST),,
9898,1017497,8,10226,506,,NISSAN,Murano,MURANO Z50,,2014-10-12 04:48:49.229965,2014-10-12 04:48:49.229965,NMZ50RH (FEBEST),,
9899,1017498,8,10226,506,,NISSAN,Murano,MURANO Z50,,2014-10-12 04:48:49.246375,2014-10-12 04:48:49.246375,112108J000 (NISSAN),,
9900,1017499,8,10226,507,,NISSAN,Murano,MURANO Z51,,2014-10-12 04:48:49.674054,2014-10-12 04:48:49.674054,NMZ51RH (FEBEST),,
9902,1017501,8,10226,506,,NISSAN,Murano,MURANO Z50,,2014-10-12 04:48:50.626578,2014-10-12 04:48:50.626578,NSB037 (FEBEST),,
9904,1017503,8,10226,17312,,NISSAN,Murano,Murano I (Z50) (2002),,2014-10-12 04:48:50.86393,2015-01-07 06:25:29.413523,NSB038 (FEBEST),,
9906,1017505,8,10226,507,,NISSAN,Murano,MURANO Z51,,2014-10-12 04:48:51.257617,2014-10-12 04:48:51.257617,NSBJ32R (FEBEST),,
9908,1017507,8,10226,17312,,NISSAN,Murano,Murano I (Z50) (2002),,2014-10-12 04:48:51.430342,2015-01-07 06:24:26.609095,NSBZ50R (FEBEST),,
9910,1017509,8,10226,506,,NISSAN,Murano,MURANO Z50,,2014-10-12 04:48:51.843189,2014-10-12 04:48:51.843189,NSBZ50R18 (FEBEST),,
9912,1017511,8,10226,17312,,NISSAN,Murano,Murano I (Z50) (2002),,2014-10-12 04:48:52.022588,2015-01-07 06:24:42.786469,NSBZ50RUP (FEBEST),,
9914,1017513,8,10226,507,,NISSAN,Murano,MURANO Z51,,2014-10-12 04:48:52.164903,2014-10-12 04:48:52.164903,NSBZ51F (FEBEST),,
9915,1017514,8,10226,507,,NISSAN,Murano,MURANO Z51,,2014-10-12 04:48:52.176628,2014-10-12 04:48:52.176628,546131AA0A (NISSAN),,
9916,1017515,8,10226,507,,NISSAN,Murano,MURANO Z51,,2014-10-12 04:48:52.511821,2014-10-12 04:48:52.511821,NSBZ51R (FEBEST),,
9918,1017517,8,10226,507,,NISSAN,Murano,MURANO Z51,,2014-10-12 04:48:52.722561,2014-10-12 04:48:52.722561,NSHBJ32F (FEBEST),,
9920,1017519,8,10226,506,,NISSAN,Murano,MURANO Z50,,2014-10-12 04:48:53.77663,2014-10-12 04:48:53.77663,NSHBZ50R (FEBEST),,
9921,1017520,8,10226,506,,NISSAN,Murano,MURANO Z50,,2014-10-12 04:48:53.789472,2014-10-12 04:48:53.789472,55240CA000 (NISSAN),,
9923,1017522,8,10226,507,,NISSAN,Murano,MURANO Z51,,2014-10-12 04:48:54.526892,2014-10-12 04:48:54.526892,552401AA0A (NISSAN),,
